232,200,240,200,200,200,240,200,200,200,200,200
200,200,280,200,208,248,288,200,216,200,200,200
216,208,232,248,224,248,248,216,240,200,200,200
216,208,232,248,224,248,248,216,240,200,200,200
208,200,200,264,272,288,256,248,224,200,200,248
200,216,200,272,320,248,200,288,200,232,200,280
224,200,200,240,368,224,200,288,200,272,208,320
200,232,200,248,416,272,248,280,224,224,216,352
200,232,200,248,416,272,248,280,224,224,216,352
200,232,200,248,416,272,248,280,224,224,216,352
232,256,248,296,432,248,208,304,264,248,200,288
248,208,208,232,480,200,200,352,208,280,200,296
232,208,200,224,520,208,200,392,200,280,240,264
232,208,200,224,520,208,200,392,200,280,240,264
232,208,200,224,520,208,200,392,200,280,240,264
208,256,200,240,520,224,240,328,224,280,288,280
208,256,200,240,520,224,240,328,224,280,288,280
208,256,200,240,520,224,240,328,224,280,288,280
200,248,200,200,456,208,264,360,264,256,328,288
200,264,232,232,456,248,200,344,248,272,376,296
200,200,272,200,416,224,200,392,264,264,392,328
200,200,272,200,416,224,200,392,264,264,392,328
200,200,272,200,416,224,200,392,264,264,392,328
200,200,272,200,416,224,200,392,264,264,392,328
200,200,272,200,416,224,200,392,264,264,392,328
240,224,240,200,464,200,240,440,208,272,432,272
240,224,240,200,464,200,240,440,208,272,432,272
200,232,232,200,496,216,288,480,224,320,392,224
200,216,280,232,504,200,328,464,200,304,432,272
200,232,216,248,544,208,264,440,200,328,472,320
200,232,216,248,544,208,264,440,200,328,472,320
200,232,216,248,544,208,264,440,200,328,472,320
224,200,232,224,512,200,216,472,208,336,448,360
224,200,232,224,512,200,216,472,208,336,448,360
224,200,232,224,512,200,216,472,208,336,448,360
200,200,200,264,472,200,200,504,200,352,432,408
200,248,240,232,440,224,200,440,208,344,480,448
200,248,240,232,440,224,200,440,208,344,480,448
224,256,272,200,400,264,200,432,208,392,520,440
224,256,272,200,400,264,200,432,208,392,520,440
224,256,272,200,400,264,200,432,208,392,520,440
216,288,240,200,424,208,224,392,200,432,544,464
200,328,200,232,472,216,200,392,200,416,592,424
248,280,200,224,496,232,240,336,200,368,632,472
248,280,200,224,496,232,240,336,200,368,632,472
248,280,200,224,496,232,240,336,200,368,632,472
248,280,200,224,496,232,240,336,200,368,632,472
248,280,200,224,496,232,240,336,200,368,632,472
232,240,224,256,496,200,208,368,224,368,672,440
272,200,272,200,464,200,200,392,224,408,704,400
272,200,272,200,464,200,200,392,224,408,704,400
258,200,255,200,477,200,200,395,221,416,739,388
272,200,255,200,464,200,200,395,221,416,739,388
252,200,237,202,468,200,200,439,226,416,776,388
272,200,237,200,468,200,200,439,226,416,776,388
272,200,214,200,454,200,200,439,230,411,807,391
272,200,214,200,454,200,200,439,230,411,807,391
258,200,203,200,436,200,202,452,221,420,904,399
272,200,214,200,436,200,202,452,221,420,904,399
244,200,203,200,414,200,200,502,212,449,1000,395
272,200,214,200,436,200,202,502,212,449,1000,395
250,200,209,200,432,200,200,532,210,467,1000,399
272,200,214,200,436,200,200,532,212,467,1000,399
261,200,205,200,418,200,200,591,201,495,1000,367
272,200,214,200,436,200,200,591,201,495,1000,367
274,200,200,200,436,200,200,656,204,525,1000,341
272,200,214,200,436,200,200,656,204,495,1000,341
274,200,201,200,432,200,200,682,201,535,1000,328
272,200,214,200,436,200,200,682,201,535,1000,328
263,200,201,200,414,200,200,737,200,546,1000,315
272,200,214,200,436,200,200,737,200,546,1000,315
250,200,216,200,436,200,200,788,200,562,1000,312
272,200,214,200,436,200,200,788,200,562,1000,315
269,200,200,200,449,200,200,812,200,596,1000,302
272,200,200,200,436,200,200,788,200,562,1000,315
263,200,200,200,414,200,200,812,200,601,1000,302
272,200,200,200,414,200,200,812,200,601,1000,315
258,200,200,200,397,200,200,869,200,625,1000,312
272,200,200,200,397,200,200,812,200,601,1000,315
252,200,200,200,397,200,200,844,200,643,1000,283
272,200,200,200,397,200,200,812,200,601,1000,315
255,200,200,200,405,200,200,844,200,631,980,312
272,200,200,200,397,200,200,812,200,601,980,315
263,200,200,204,370,200,200,820,200,589,1000,296
263,200,200,204,370,200,200,820,200,589,1000,296
258,200,200,206,362,200,200,853,200,631,1000,275
263,200,200,204,370,200,200,853,200,631,1000,296
263,200,200,201,344,200,200,912,202,631,1000,287
263,200,200,204,344,200,200,912,200,631,1000,296
240,200,200,201,333,200,200,931,200,637,1000,269
240,200,200,204,333,200,200,931,200,637,1000,269
235,200,200,206,313,200,200,959,200,624,1000,248
235,200,200,206,313,200,200,959,200,624,1000,248
225,204,200,212,298,200,200,978,200,612,1000,248
225,200,200,212,313,200,200,978,200,612,1000,248
205,200,200,205,313,200,200,1000,200,630,990,233
205,200,200,212,313,200,200,978,200,612,990,233
200,200,200,216,323,200,200,1000,200,642,980,212
205,200,200,216,313,200,200,978,200,612,980,233
203,208,200,212,304,200,200,997,200,630,970,230
205,208,200,216,304,200,200,997,200,612,970,233
200,201,200,209,301,200,200,1000,200,630,980,228
205,208,200,209,301,200,200,1000,200,612,980,233
200,212,202,207,301,200,200,1000,200,654,1000,226
205,212,200,209,301,200,200,1000,200,654,980,233
201,212,200,214,277,200,200,1000,200,674,989,216
201,212,200,214,301,200,200,1000,200,654,989,216
200,200,200,224,301,200,200,1000,200,700,1000,214
201,212,200,224,301,200,200,1000,200,700,1000,216
200,210,202,227,310,200,200,1000,200,686,990,218
200,210,202,227,310,200,200,1000,200,700,1000,218
200,201,200,231,294,200,200,1000,200,700,1000,203
200,210,200,231,310,200,200,1000,200,700,1000,203
200,212,200,236,316,200,204,1000,200,693,1000,200
200,212,200,231,316,200,204,1000,200,700,1000,203
200,216,200,236,307,200,200,1000,202,721,1000,200
200,216,200,231,316,200,204,1000,200,721,1000,203
200,209,200,222,294,202,200,1000,200,729,990,200
200,216,200,231,316,202,204,1000,200,729,1000,200
200,214,200,213,319,200,200,1000,200,765,990,200
200,216,200,231,316,202,204,1000,200,765,1000,200
200,212,200,236,297,200,201,1000,200,757,1000,200
200,216,200,236,316,202,204,1000,200,765,1000,200
200,214,200,233,313,200,214,970,200,742,1000,200
200,216,200,236,313,202,214,970,200,765,1000,200
200,214,200,241,304,200,200,960,200,780,1000,200
200,214,200,241,304,202,214,960,200,780,1000,200
200,216,200,228,313,200,212,941,200,788,980,202
200,216,200,241,313,202,214,941,200,788,980,202
200,214,200,255,310,214,216,950,202,796,999,200
200,214,200,241,313,214,214,941,200,788,999,202
200,212,200,245,291,216,203,978,200,812,1000,200
200,212,200,241,291,214,203,941,200,812,999,202
200,216,200,236,297,207,200,941,206,828,979,200
200,216,200,241,291,207,200,941,200,812,979,200
200,220,200,257,300,203,202,950,206,796,1000,200
200,216,200,241,291,203,200,941,200,796,979,200
200,220,200,248,282,215,200,1000,214,796,1000,202
200,216,200,241,282,203,200,941,200,796,979,200
200,218,202,250,288,211,200,931,210,788,960,200
200,216,202,241,282,211,200,931,210,788,979,200
202,224,204,257,274,224,200,913,207,788,960,200
202,224,204,257,282,224,200,913,210,788,979,200
200,224,206,268,285,237,200,967,218,819,979,200
202,224,204,257,282,224,200,913,210,788,979,200
204,220,216,273,265,233,200,958,205,788,1000,200
202,220,216,257,265,224,200,913,205,788,979,200
200,224,216,263,254,235,200,958,209,795,1000,200
202,220,216,257,254,224,200,913,205,795,979,200
202,216,218,268,249,240,202,894,211,795,1000,200
202,216,218,268,254,240,202,894,211,795,979,200
200,209,220,286,247,252,200,957,216,803,979,200
202,209,218,268,254,240,200,894,211,795,979,200
204,207,231,262,234,235,200,930,224,819,1000,200
202,207,231,262,234,235,200,894,224,795,1000,200
200,200,238,273,229,247,200,903,233,780,1000,200
202,200,231,262,234,235,200,894,233,780,1000,200
200,200,245,262,236,251,200,957,243,834,1000,202
202,200,231,262,234,235,200,894,233,780,1000,200
200,200,245,270,211,237,200,957,240,787,1000,206
202,200,231,262,211,235,200,894,233,780,1000,200
204,202,245,257,211,235,200,948,250,787,1000,202
202,200,231,262,211,235,200,894,233,780,1000,200
200,200,231,281,209,251,200,903,231,834,1000,210
202,200,231,262,211,235,200,894,233,780,1000,200
200,204,231,273,200,232,200,921,231,819,1000,206
202,200,231,262,211,235,200,894,231,780,1000,200
200,202,236,273,209,242,200,930,240,826,1000,210
202,200,231,262,211,235,200,894,231,780,1000,200
200,200,229,275,202,237,200,885,245,795,1000,208
202,200,229,275,211,237,200,885,245,795,1000,200
200,200,231,292,206,244,202,885,247,843,1000,202
